id_veiculo_modelo,name,status,fk_veiculo_marca
4323,Passat Variant 3.2 V6 FSI 24V 250cv Tip.,1,59
4324,BLACK STAR 150,1,92
4325,FOX 110,1,92
4326,HALLEY / FENIX 200,1,92
4327,STREET 150/Street Limited,1,92
4328,C6 Exclusive 3.0 V6 24V 215cv Aut.,1,13
4329,Stilo 1.8 Sporting Flex 8V 5P,1,21
4330,TT 2.0 16v TFSI S-Tronic,1,6
4331,X5 Sport 4.8 4x4 V8 32V 355cv,1,7
4332,Range Rover Vogue 3.6 TDV8 272cv Diesel,1,33
4333,Pajero GLS Full 3.8 V6 250cv 5p Aut.,1,41
4334,Pajero HPE Full 3.8 V6 250cv 3p Aut.,1,41
4335,Pajero HPE Full 3.8 V6 250cv 5p Aut.,1,41
4336,206 Allure 1.6 Flex 16V 3p,1,44
4337,206 Allure 1.6 Flex 16V 5p,1,44
4338,206 Automatic (feline)1.6 Flex 16V 5p,1,44
4339,206 SW Automatic (feline)1.6 Flex 16V 5p,1,44
4340,307 SW Allure 2.0 16V 5p Aut.,1,44
4341,307 SW Allure 2.0 16V 5p Mec.,1,44
4342,307 SW Feline 2.0 16V 5p Aut.,1,44
4343,407 Sed. Allure 2.0 16V 4p Aut.,1,44
4344,407 Sed. Feline 3.0 V6 211cv 4p Aut.,1,44
4345,407 Sed. Griffe 3.0 V6 211cv 4p Aut.,1,44
4346,407 SW Allure 2.0 16V 5p Aut.,1,44
4347,407 SW Feline 3.0 V6 211cv 5p Aut.,1,44
4348,Corolla Fielder SW SE-G 1.8 Flex 16V Aut,1,56
4349,Fox Route 1.0 Mi Total Flex 8V 3p,1,59
4350,Fox Route 1.0 Mi Total Flex 8V 5p,1,59
4351,Fox Route 1.6 Mi Total Flex 8V 3p,1,59
4352,Fox Route 1.6 Mi Total Flex 8V 5p,1,59
4353,DRAGO LJ 150-7,1,126
4354,FAST LJ 150-2,1,126
4355,VITE LJ 150T-7,1,126
4356,CARGO 4532 E Turbo 2p (diesel),1,105
4357,LS-1634 3-Eixos 2p (diesel),1,109
4358,C-200 Kompressor Classic 1.8 16V Aut.,1,39
4359,YB 150T-15 150cc,1,130
4360,AME-110 MIX,1,131
4361,AME-150 TC/ SC,1,131
4362,AME-250 C1,1,131
4363,AME-LX 125/26,1,131
4364,150T-3 Adventure,1,132
4365,250T-10 Elite,1,132
4366,EASY 110cc,1,133
4367,RUNNER 125cc,1,133
4368,SAFARI 150cc,1,133
4369,SPORT 150cc,1,133
4370,XY 110V Wave,1,134
4371,XY 125-14 ESD,1,134
4372,XY 150 ZH,1,134
4373,XY 150-5 Speed,1,134
4374,XY 200-5 Speed/ XY 200-5,1,134
4375,XY 200-III,1,134
4376,XY 50-Q,1,134
4377,WY 125-ESD,1,135
4378,NEO Automatic 115cc,1,101
4379,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,1,23
4380,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,1,23
4381,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p,1,23
4382,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,1,23
4383,MONTANA 1.4 8V Conquest ECONOFLEX  2p,1,23
4384,VERACRUZ GLS 3.8 4WD Aut.,1,26
4385,Range Rover Sport 3.6 TDV8 272cv Diesel,1,33
4386,C-280 Avantgarde 3.0 V6 231cv Aut.,1,39
4387,LOGAN Authentique Hi-Flex 1.0 16V 4p,1,48
4388,LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,1,48
4389,LOGAN Privilège Hi-Flex 1.6 16V 4p,1,48
4391,CARGO 712 E Turbo 2p (diesel),1,105
4392,Cargo 1.0 8V 53cv (Pick-Up),1,136
4393,Cargo CD 1.0 8V 53cv (Pick-Up),1,136
4394,Cargo CE 1.0 8V 53cv (Pick-Up),1,136
4395,Family 1.0 8V 53cv (Perua),1,136
4396,Utility 1.0 8V 53cv  (Furgão),1,136
4397,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut,1,13
4398,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,1,13
4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,1,13
4400,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.,1,13
4401,Kyron 2.7 20V 165cv TDI Dies. Aut.,1,125
4402,Rexton II 3.2 V6 24V 220cv Aut.,1,125
4403,AZERA GLS 3.3 V6 24V 4p Aut.,1,26
4404,TIIDA S 1.8/1.8 Flex 16V  Mec.,1,43
4405,TIIDA S 1.8/1.8 Flex 16V Aut.,1,43
4406,TIIDA SL 1.8/1.8 Flex 16V  Mec.,1,43
4407,TIIDA SL 1.8/1.8 Flex 16V Aut.,1,43
4408,Frontier SE Vibe CD 2.8 TDI Dies.,1,43
4409,Fiesta TRAIL 1.0 8V Flex 5p,1,22
4410,Fiesta TRAIL 1.6 8V Flex 5p,1,22
4411,OUTLANDER 3.0/ GT 3.0 V6 Aut.,1,41
4412,CB1300 SUPER FOUR,1,80
4413,DUAL 200,1,92
4414,SUPER X 125 R,1,92
4415,XRT 110,1,92
4416,335iA Cabriolet 3.0 24V 306cv,1,7
4417,Discovery3 SE 2.7 4x4 TDI Diesel Aut.,1,33
4418,C30 T-5 2.5 230cv Mec.,1,58
4419,SMR 510,1,82
4420,TE 510,1,82
4421,Punto  ELX 1.4 Fire Flex 8V 5p,1,21
4422,Punto 1.4 Fire Flex 8V 5p,1,21
4423,Punto HLX 1.8 Flex 8V 5p,1,21
4424,Punto Sporting 1.8 Flex 8V / 16V 5p,1,21
4425,Magentis LX 2.0 16V Aut,1,31
4426,EASY LJ 125-10,1,126
4427,ATILIS 712 E Furgão CAIO 4p (Diesel),1,109
4428,19-370 E Constellation Tractor 2p (diese,1,115
4429,25-370 E Constellation 6x2 Tractor 2p (d,1,115
4430,31-370 E Constellation 6x4 2p (diesel),1,115
4431,TT Roadster 2.0 16v TFSI S-Tronic,1,6
4432,550iA Security 4.8 32V,1,7
4433,Vectra GT 2.0 MPFI 8V FlexPower Aut.,1,23
4434,Vectra GT 2.0 MPFI 8V FlexPower Mec.,1,23
4435,Vectra GT-X 2.0 MPFI 8V FlexPower Aut.,1,23
4436,Vectra GT-X 2.0 MPFI 8V FlexPower Mec.,1,23
4437,XKR Conversível 4.2 / 5.0 32V,1,28
4438,XKR Coupê  4.2 / 5.0 32V,1,28
4439,Wrangler Sport 3.8 V6 199cv,1,29
4440,Cerato 1.6 16V Aut.,1,31
4441,Opirus GL 3.8 V6 24V 267cv Aut.,1,31
4442,TOUAREG 3.6 24V V6 280cv Tiptronic 5p,1,59
4443,G 650 X Challenge,1,67
4444,G 650 X Moto,1,67
4445,FY150T-18 150cc,1,128
4446,CRF 230 F,1,80
4447,XL 1000V VARADERO,1,80
4448,13000 Turbo 2p (diesel),1,102
4449,R-124 GA 470 6x2 NZ 2p (diesel),1,114
4450,XC 90 3.2 238cv AWD 5p,1,58
4451,Saveiro TITAN  1.6 Mi Total Flex 2p,1,59
4452,DY110-20,1,137
4453,DY200,1,137
4454,HB110-3,1,138
4455,HB125-9 FEARFULSPEED,1,138
4456,HB150-T R5 FEARFULSPEED,1,138
4457,Comet GT-R 250cc,1,118
4458,Z 750,1,85
4459,Formigão Furgão 200cc,1,139
4460,Formigão Pick-Up 200cc,1,139
4461,XY 250-5,1,134
4462,WY 150-EX,1,135
4463,DAILY CHASSI 35S14 2p (diesel),1,122
4464,DAILY CHASSI 55C16 2p (diesel),1,122
4465,DAILY FURGONE 35S14 4p (diesel),1,122
4466,DAILY GRAN FURGONE 35S14 4p (diesel),1,122
4467,DAILY GRAN FURGONE 55C16 4p ( diesel),1,122
4468,DAILY MAXI FURGONE 55C16 4p (diesel),1,122
4469,DAILY VETRATO 55C16 4p (diesel),1,122
4470,STRALIS HD/NR 490-S38T 2p (diesel),1,122
4471,STRALIS HD 490-S42T 2p (diesel),1,122
4472,Atego 1728 S 2p (diesel),1,109
4473,130iA 3.0 24V 265cv 3p,1,7
4474,Ranger XLS SPORT 2.3 16V 150cv CS,1,22
4475,Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,1,23
4476,Bongo K-2500 2.5 4x2 TB Diesel,1,31
4477,Sportage EX 2.0 16V Mec.,1,31
4478,L200 Triton HPE 3.2 CD TB Int.Diesel Aut,1,41
4479,L200 Triton HPE 3.5 CD V6 24V Flex Aut.,1,41
4480,LOGAN Authentique Hi-Flex 1.6 8V 4p,1,48
4481,LOGAN Expression Hi-Flex 1.6 8V 4p,1,48
4482,LOGAN Privilège Hi-Flex 1.6 8V 4p,1,48
4483,TT-R 125 E,1,101
4484,TT-R 125 LE,1,101
4485,TT-R 230,1,101
4486,XTZ 125 XE,1,101
4487,XTZ 125 XK,1,101
4488,R-420 LA 4x2 HZ HIGHLINE 3-Eixos 2p (die,1,114
4489,R-420 LA 6x2 NA HIGHLINE 2p (diesel),1,114
4490,R-420 LA 6x4 HZ HIGHLINE 2p (diesel),1,114
4491,R-420 LA 6x4 NA HIGHLINE 2p (diesel),1,114
4492,R-440 LA 4x2 HZ HIGHLINE 3-Eixos 2p (die,1,114
4493,R-470 LA 4x2 HZ HIGHLINE 3-Eixos 2p (die,1,114
4494,R-470 LA 6x2 NA HIGHLINE 2p (diesel),1,114
4495,R-470 LA 6x4 HZ HIGHLINE 2p (diesel),1,114
4496,R-470 LA 6x4 NA HIGHLINE  2p (diesel),1,114
4497,R-500 LA 6x4 HZ HIGHLINE 2p (diesel),1,114
4498,R-500 LA 6x4 NA HIGHLINE 2p (diesel),1,114
4499,Range Rover Sport SE 3.6 TDV8 272cv Dies,1,33
4500,SCORPIO 2.6 CD TB Diesel CRDe 4x4,1,140
4501,SCORPIO 2.6 CS/ Chassi TB Dies. CRDe 4x4,1,140
4502,SCORPIO GLX SUV 2.6 TB Diesel CRDe 4WD,1,140
4503,L200 Triton HPE 3.2 CD TB Int.Diesel Mec,1,41
4504,SANDERO Authentique Hi-Flex 1.0 16V 5p,1,48
4505,SANDERO Authentique Hi-Flex 1.6 8V 5p,1,48
4506,SANDERO Expression Hi-Flex 1.0 16V 5p,1,48
4507,SANDERO Expression Hi-Flex 1.6 8V 5p,1,48
4508,SANDERO Privilège Hi-Flex 1.6 16V 5p,1,48
4509,SANDERO Privilège Hi-Flex 1.6 8V 5p,1,48
4510,JP 110,1,141
4511,JP 150,1,141
4512,SUPERMOTO 690,1,87
4513,13000 Turbo 3-Eixos 2p (diesel),1,102
4514,KA 1.0 8V/1.0 8V ST Flex 3p,1,22
4515,KA 1.6 8V Flex 3p,1,22
4516,CL-63 AMG 6.2 V8 32V 525cv,1,39
4517,S-63 AMG 6.2 V8 525cv Aut,1,39
4518,S-63 AMG L 6.2 V8/5.5 V8 Bi-TB Aut,1,39
4519,Frontier SEL CD 4x4 2.5 TB Diesel,1,43
4520,Frontier SEL CD 4x4 2.5 TB Diesel Aut.,1,43
4521,Parati SURF 1.6 Mi Total Flex,1,59
4522,Parati SURF 1.8 Mi Total Flex,1,59
4523,Saveiro SURF 1.6 Mi Total Flex 2p,1,59
4524,Saveiro SURF 1.8 Mi Total Flex 2p,1,59
4525,HUNTER 100 95cc,1,98
4526,A6 3.2 FSI 24V 255cv Multitronic,1,6
4527,M3 Coupê 4.0 32V,1,7
4528,300 C 3.5 V6 249cv,1,12
4529,Stilo Dualogic 1.8 Flex 8V 5p,1,21
4530,Stilo Dualogic 1.8 SP Flex 8V 5p,1,21
4531,Stilo Dualogic 1.8 Sporting Flex 8V 5p,1,21
4532,Defender 110 2.4 122cv T.Diesel,1,33
4533,Defender 90 2.4 122cv T.Diesel,1,33
4534,Sprinter 413 VAN Luxo 2.2 16 e 20L Dies,1,39
4535,ACTYON 2.0 16V 141cv Diesel,1,125
4536,ACTYON SPORTS 2.0 16V 141cv Diesel,1,125
4537,DY110-6,1,142
4538,DY125-8,1,142
4539,DY125T-10,1,142
4540,DY150-7,1,142
4541,DY150-9,1,142
4542,DY150GY,1,142
4543,DY150ZH   (triciclo carga),1,142
4544,DY250-2,1,142
4545,1098 1099cc,1,74
4546,1098 S 1099cc,1,74
4547,MultiStrada 1100 1078cc,1,74
4548,GR08T4,1,143
4549,GR125T3,1,143
4550,GR125U,1,143
4551,GR125Z,1,143
4552,GR150P/ GR150PI,1,143
4553,GR150T3/ GR150TI,1,143
4554,GR150U,1,143
4555,ELECTRA GLIDE ULTRA CLAS. S.EAGLE FLHTCU,1,77
4556,NIGHT ROD SPECIAL 1250 VRSCDX,1,77
4557,ROAD KING Screaming EAGLE FLHR SE,1,77
4558,SPRINGER Screaming' EAGLE,1,77
4559,SETA 150,1,118
4560,WAY 125,1,118
4561,MP3 400 398cc,1,95
4562,Atego 2428 3-Eixos 2p (diesel),1,109
4563,MARRUÁ AM 100 2.8 CD TDI Diesel,1,2
4564,MARRUÁ AM 100 2.8  CS TDI Diesel,1,2
4565,MARRUÁ AM 150 2.8 CD TDI Diesel,1,2
4566,MARRUÁ AM 150 2.8  CS TDI Diesel,1,2
4567,MARRUÁ AM 200 2.8  CD TDI Diesel,1,2
4568,MARRUÁ AM 200 2.8 CS TDI Diesel,1,2
4569,MARRUÁ AM 50 2.8 140CV TDI Diesel,1,2
4570,KX 450 F,1,85
4571,FZ6 N,1,101
4572,Phanter Special ( Escolar ) 2p (diesel),1,144
4573,Phanter Special ( Executivo/ Turismo ) 2,1,144
4574,Phanter Special ( Urbano/ SPTRANS ) 2p (,1,144
4575,Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.,1,17
4576,Vectra Elite 2.0 MPFI 8V FlexPower Aut.,1,23
4577,Pathfinder SE 2.5 16V TDI Diesel Aut.,1,43
4578,Pathfinder SE 4.0 V6 24V 266cv Aut.,1,43
4579,Megane Coupé Cabriolet Dynamique 2.0 Aut,1,48
4580,Scénic Grand Dynamique 2.0 16V 5p Aut.,1,48
4581,BURGMAN 650 Executive/ 650,1,99
4582,YFM 700R 686cc,1,101
4583,YFZ 450/ YZ 450 F 449cc,1,101
4584,R-112 HW 360 4x2 2p (diesel),1,113
4585,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,1,7
4586,206 SW Moonlight 1.4 Flex 8V 5p,1,44
4587,Impreza WRX 2.5 16V TB 4x4 5p,1,54
4588,Kansas 150,1,145
4589,LASER 150,1,145
4590,SPEED 150,1,145
4591,SUPER 100,1,145
4592,GSX 1300 B-KING,1,99
4593,MT-03 660cc,1,101
4594,CARGO 1624 Turbo 2p (diesel),1,105
4595,CARGO 1624 Turbo 3-Eixos 2p (diesel),1,105
4596,G-380 A 4x2 2p (diesel),1,114
4597,G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel),1,114
4598,G-420 A 4x2 2p (diesel),1,114
4599,G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel),1,114
4600,G-420 A 6x4 2p (diesel),1,114
4601,G-440 A 4x2 2p (diesel),1,114
4602,G-440 A 4x2 3-Eixos/ A 6x2 2p (diesel),1,114
4603,G-440 A 6x4 2p (diesel),1,114
4604,G-470 A 4x2 2p (diesel),1,114
4605,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),1,114
4606,G-470 A 6x4 2p (diesel),1,114
4607,P-114 GA 360 4x2 NZ 2p (diesel),1,114
4608,P-270 A 4x2 2p (diesel),1,114
4609,P-310 A 4x2 2p (diesel),1,114
4610,P-310 B 6x4 2p (diesel),1,114
4611,P-310 B 8x4 2p (diesel),1,114
4612,P-340 A 4x2 2p (diesel),1,114
4613,P-420 A 6x4 2p (diesel),1,114
4614,P-420 B 6x4 2p (diesel),1,114
4615,R-420 A 4x2 HIGHLINE 3-Eixos/ A 6x2 2p (,1,114
4616,R-420 A 6x4 HIGHLINE 2p (diesel),1,114
4617,R-440 A 4x2 HIGHLINE 3-Eixos/ A 6x2 2p (,1,114
4618,R-440 A 6x4 HIGHLINE 2p (diesel),1,114
4619,R-470 A 4x2 HIGHLINE 3-Eixos/ A 6x2 2p (,1,114
4620,R-470 A 6x4 HIGHLINE 2p (diesel),1,114
4621,R-500 A 6x2 HIGHLINE 2p (diesel),1,114
4622,R-500 A 6x4 HIGHLINE 2p (diesel),1,114
4623,TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.,1,12
4624,Megane Sed. Expression 2.0 16V Aut.,1,48
4625,G-470 B 8x4 2p (diesel),1,114
4626,P-420 B 8x4 2p (diesel),1,114
4627,E-350 Sport 3.5 V6 272cv,1,39
4628,V50 2.4 20V 140cv Aut.,1,58
4629,CR-V EXL 2.0 16V 4WD/2.0 Flexone Aut.,1,25
4630,CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,1,25
4631,Cayenne GTS 4.8 405/420cv,1,47
4632,CONCOURS14 1352cc,1,85
4633,VULCAN VN 900 CLASSIC,1,85
4634,CIAK MASTER 200,1,146
4635,SPIDER MAXGT 500,1,146
4636,CARGO 6332 E 6x4 T 3-Eixos 2p (diesel),1,105
4637,M-100 1.0 8v 5p,1,147
4638,ULC FURGÃO 1.0 8V 5p,1,147
4639,ULC PICAPE 1.0 8V 2p,1,147
4640,ULC VAN 1.0 8V 5p,1,147
4641,Accord Sedã EX 3.5 V6 24V,1,25
4642,Pajero TR4 GLS 2.0 Flex 16V 4x4 Mec.,1,41
4643,Clio Campus Hi-Flex 1.0 16V 3p,1,48
4644,Clio Campus Hi-Flex 1.0 16V 5p,1,48
4645,Impreza 1.5 16V 115cv Aut.,1,54
4646,Impreza 1.5 16V 115cv Mec.,1,54
4647,Impreza 2.0 16V 160cv Aut.,1,54
4648,Impreza 2.0 16V 160cv Mec.,1,54
4649,JETTA Variant 2.5 20V 170cv Tiptronic,1,59
4650,G 650 X Country,1,67
4651,DY150-12,1,137
4652,DYNA SUPER GLIDE CUSTOM,1,77
4653,LY 150T-5 RETRÔ,1,148
4654,LY 150T-6A CLASSIC,1,148
4655,LY 150T-7A RACER LIMITED EDITION,1,148
4656,Liberty 200 200cc,1,95
4657,JH 125-35A  JOTO / JH 135-35A JOTO,1,119
4658,XTZ 250X,1,101
4659,Buggy Plus 1.6 8V,1,149
4660,Buggy Vip 1.6 8V Total Flex,1,149
4661,Buggy Vip 1.8 8V,1,149
4662,C-200 Touring Komp. Avant. 1.8 16V Aut.,1,39
4663,C-63 AMG 6.2 V8 Aut.,1,39
4664,DAILY CHASSI 45S14 2p (diesel),1,122
4665,DAILY GRAN FURGONE 45S14 2p (diesel),1,122
4666,SANDERO NOKIA Hi-Flex 1.6 16V 5p,1,48
4667,C4 Picasso Grand 2.0 16V 143cv Aut,1,13
4668,Fox extreme 1.6 Mi Total Flex 8V 5p,1,59
4669,Golf  TECH 1.6 Mi Total Flex 8V 4p,1,59
4670,BANDIT 1250S,1,99
4671,BANDIT N-1250,1,99
4672,DAILY CHASSI 70C16 2p (diesel),1,122
4673,Palio Weekend Adventure LOCKER 1.8 Flex,1,21
4674,Palio Weekend Trekking 1.4 Fire Flex 8V,1,21
4675,S10 P-Up Advantage 2.4 MPFI F.Power CS,1,23
4676,S10 P-Up Executive 2.4 MPFI F.Power CD,1,23
4677,Megane Grand Tour Privilège 2.0 16V Aut.,1,48
4678,1125R,1,117
4679,LIGHTNING XB12Scg,1,117
4680,LIGHTNING XB12STT,1,117
4681,BRUTALE 910S,1,91
4682,25-320 E Constellation 6x2 Titan Tractor,1,115
4683,120iA Cabrio 2.0 16V 156cv 2p,1,7
4684,Carens EX 2.0 16V  Aut,1,31
4685,E-500 Sport Avantgarde 5.0 V8 24V 4p Aut,1,39
4686,ML-320 3.0 V6 224cv 4x4 diesel,1,39
4687,Megane Sed. Expression 2.0 16V Mec.,1,48
4688,TRIBECA 3.6 24V 270cv 5p Aut.,1,54
4689,Gol (novo) 1.0 Mi Total Flex 8V 4p,1,59
4690,Gol (novo) 1.6 Power/Highi T.Flex 8v 4P,1,59
4691,Gol (novo) 1.6 Mi Total Flex 8V 4p,1,59
4692,SOFTAIL ROCKER/ ROCKER C 1584cc,1,77
4693,2726 6x4 2p (diesel),1,109
4694,Q7 3.6 V6 284cv Quattro Tiptronic,1,6
4695,GranTurismo 4.2 V8 32V 405cv,1,36
4696,Quattroporte Automatica 4.2 32V 400cv,1,36
4697,Impreza WRX STI 2.5 16V TB 4x4,1,54
4698,can-am Spyder 990 RS,1,150
4699,THUNDER PLUS (Executivo) 1p (diesel),1,111
4700,120iA 2.0 16V 156cv 3p,1,7
4701,SL-63 AMG 6.2 V8 525cv Aut,1,39
4702,SL-65 AMG 6.0 V12 612cv Aut,1,39
4703,Golf GT 2.0 Mi Total Flex 8V 4p,1,59
4704,XF 3.0 V6 24V 240cv Aut.,1,28
4705,XF 4.2 V8 32V 300cv Aut.,1,28
4706,XF SV8 4.2 V8 32V 420cv Aut.,1,28
4707,DY125-37,1,137
4708,TRX 420 Fourtrax  FM 4x4 Quadriciclo,1,80
4709,TRX 420 Fourtrax  TM 4x2 Quadriciclo,1,80
4710,ATLANTIC 150cc,1,151
4711,ATLANTIC 250cc,1,151
4712,HYPE 110cc,1,151
4713,JONNY 50 49cc,1,151
4714,Orbit 150cc,1,151
4715,PEGASUS 150cc,1,151
4716,TR 150cc,1,151
4717,C-350 Sport 3.5 V6 272cv,1,39
4718,207 SW XR 1.4 Flex 8V 5p,1,44
4719,207 SW XR Sport 1.4 Flex 8V 5p,1,44
4720,207 SW XS 1.6 Flex 16V 5p Aut.,1,44
4721,207 XR 1.4 Flex 8V 3p,1,44
4722,207 XR 1.4 Flex 8V 5p,1,44
4723,207 XR Sport 1.4 Flex 8V 3p,1,44
4724,207 XR Sport 1.4 Flex 8V 5p,1,44
4725,207 XS 1.6 Flex 16V 3p,1,44
4726,207 XS 1.6 Flex 16V 5p,1,44
4727,207 XS 1.6 Flex 16V 5p Aut.,1,44
4728,Megane Grand Tour Expres.Hi-Flex 1.6 16V,1,48
4729,SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.Flex,1,59
4730,CARGO 2428 E T 8x2 2p (diesel),1,105
4731,A4 3.2 FSI 24V 269cv Quattro Tiptronic,1,6
4732,JOURNEY SXT 2.7 V6 185cv Aut.,1,17
4733,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,1,21
4734,CAPTIVA SPORT AWD 3.6 V6 24V 261cv 4x4,1,23
4735,CAPTIVA SPORT FWD 3.6 V6 24V 261cv 4x2,1,23
4736,X-TRAIL LE 2.0 16V 138cv Aut.,1,43
4737,X-TRAIL SE 2.0 16V 138cv Aut.,1,43
4738,GR125ST,1,143
4739,GR150ST,1,143
4740,F4-1000 RR,1,91
4741,TIGER 1050,1,100
4742,YBR 125 FACTOR E,1,101
4743,YBR 125 FACTOR ED/FACTOR EDITION,1,101
4744,YBR 125 FACTOR K/ FACTOR K1,1,101
4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,1,7
4746,X6 XDRIVE 50i 4.4 407cv Bi-Turbo,1,7
4747,125 K-TOP,1,129
4748,LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p,1,21
4749,LINEA ABSOLUTE 1.9/1.8 Flex Dualogic 4p,1,21
4750,LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p,1,21
4751,LINEA T-JET 1.4 16V Turbo 4p,1,21
4752,VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,1,59
4753,VOYAGE 1.6/1.6 City  Mi Total Flex 8V 4p,1,59
4754,VOYAGE COMF/Highli. 1.6 Mi T.Flex 8V 4p,1,59
4755,VOYAGE TREND 1.6 Mi Total Flex 8V 4p,1,59
4756,HB150,1,138
4757,8500 Turbo CD 3p (diesel),1,102
4758,F-4000 TURBO (CUMMINS) 4x4 2p (diesel),1,105
4759,26-260 E Constellation 6x4 3-Eixos 2p (d,1,115
4760,31-260 E Constellation 6x4 3-Eixos 2p (d,1,115
4761,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut,1,13
4762,C3 GLX 1.6 Flex 16V 5p  Aut.,1,13
4763,Uno Mille Celeb. WAY ECON. 1.0 F.Flex 2p,1,21
4764,Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p,1,21
4765,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,1,21
4766,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,1,21
4767,Meriva Expres.EASYTRONIC 1.8 FlexPower,1,23
4768,Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,1,23
4769,Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,1,23
4770,Meriva SS EASYTRONIC 1.8 FlexPower 5p,1,23
4771,Towner Furgão 1.0 8V 48cv 5p,1,152
4772,Towner Passageiro 1.0 8V 48cv 7L 5p,1,152
4773,Towner Pick-up 1.0 8V 48cv 2p,1,152
4774,E-500 Avant. (Blindada) 5.0 V8 4p Aut.,1,39
4775,Frontier LE CD 4x4 2.5 TB Diesel Aut.,1,43
4776,Frontier LE CD 4x4 2.5 TB Diesel Mec.,1,43
4777,Frontier SE/SE Strik CD 4x2 2.5 TB Dies.,1,43
4778,Frontier SE/SE Strik CD 4x4 2.5 TB Dies.,1,43
4779,Frontier XE CD 4x2 2.5 TB Diesel,1,43
4780,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,1,48
4781,DB5R 1078cc,1,66
4782,DB6 Delirio 1078cc,1,66
4783,DB6R Delirio 1078cc,1,66
4784,DY100-31,1,137
4785,DY125-18,1,137
4786,DY125-52,1,137
4787,GR250T3,1,143
4788,BRUTALE 910R,1,91
4789,KA 1.0 TECNO 8V Flex 3p,1,22
4790,KA 1.6 TECNO 8V Flex 3p,1,22
4791,HOVER CUV 2.4 16V 4WD 5p Mec.,1,153
4792,HOVER CUV 2.4 16V 5p Mec.,1,153
4793,207 Sed. Passion XR Sport 1.4 Flex 8V 4p,1,44
4794,207 Sedan Passion XR 1.4 Flex 8V 4p,1,44
4795,207 Sedan Passion XS 1.6 Flex 16V 4p,1,44
4796,207 Sedan Passion XS 1.6 Flex 16V 4p Aut,1,44
4797,Polo GT 2.0 Mi Total Flex 8V 5p,1,59
4798,A5 3.2 FSI 24V 269cv Multitronic,1,6
4799,Fit EXL 1.5 Flex/Flexone 16V 5p Aut,1,25
4800,Fit EXL 1.5 Flex 16V 5p Mec,1,25
4801,H1 Starex SVX 2.4 16V,1,26
4802,Pajero Full GLS/GLS/PKHPE 3.2 Dies.TI 5p,1,41
4803,Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut,1,41
4804,Hilux CD SR 4x2 2.7 16V Mec.,1,56
4805,F 800 GS 798cc,1,67
4806,F4- R312,1,91
4807,XY 150-GY/Explorer,1,134
4808,GSX  650F,1,99
4809,F430 SCUDERIA F1,1,20
4810,EDGE SEL 3.5 V6 24V AWD Aut.,1,22
4811,Defender 110 SVX Lim.Edit. 2.4 T.Diesel,1,33
4812,Defender 90 SVX Lim.Edit. 2.4 T.Diesel,1,33
4813,OUTLANDER 2.4 16V 170cv Aut.,1,41
4814,207 SW ESCAPADE 1.6 16V Flex 5p,1,44
4815,Impreza SD 2.0 16V 160cv Aut.,1,54
4816,XC 60 3.0 AWD 5p,1,58
4817,G 450 X,1,67
4818,FENIX GOLD 240,1,92
4819,SPYDER 270 / 320,1,92
4820,WY 125-ESD PLUS,1,135
4821,FM 370 4x2 2p (diesel),1,116
4822,FM 370 6x2 2p (diesel),1,116
4823,M3 Sedan 4.0 32V,1,7
4824,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,1,13
4825,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,1,21
4826,Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p,1,21
4827,Palio 1.0 ECONOMY Fire Flex 8V 2p,1,21
4828,Palio 1.0 ECONOMY Fire Flex 8V 4p,1,21
4829,EcoSport XLT FREESTYLE 2.0 Flex 16V 5p,1,22
